"id","occupation_type","urban_contiguity","establishment_time","real_estate","special_zone","protected_areas","preservation_areas","risk_situation","risk_susceptibility","parcels_access","parcels_layout","parcels_distance","buildings_condition","infrastructure_condition"
"NUI2643","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2644","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2645","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2646","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2647","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2648","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2649","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2650","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2651","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2652","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2653","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","133_Inadequate","143_Inadequate"
"NUI2654","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2655","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2656","11_Slum","42_Periphery or remote","21_<10y","32_Stable","53_N.A","62_No","71_Yes","82_No","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","133_Inadequate","143_Inadequate"
"NUI2657","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2658","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2659","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2660","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2661","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2662","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2663","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2664","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2665","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2666","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2667","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2668","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2669","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2670","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2671","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2672","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2673","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2674","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2675","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2676","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2677","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","133_Inadequate","143_Inadequate"
"NUI2678","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2679","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2680","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI2681","11_Slum","42_Periphery or remote","21_<10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","132_Mixed","143_Inadequate"
"NUI2682","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2683","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI2684","11_Slum","41_Central","21_<10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2685","11_Slum","42_Periphery or remote","21_<10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","143_Inadequate"
"NUI2686","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI2687","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2688","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2689","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI2690","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2691","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2692","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","122_Absent","133_Inadequate","143_Inadequate"
"NUI2693","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","143_Inadequate"
"NUI2694","11_Slum","42_Periphery or remote","22_>10y","32_Stable","53_N.A","62_No","72_No","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","133_Inadequate","143_Inadequate"
"NUI2695","12_Informal","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2265","11_Slum","41_Central","22_>10y","33_Decrease","52_No","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","143_Inadequate"
"NUI2266","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","132_Mixed","143_Inadequate"
"NUI2267","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2271","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2272","11_Slum","41_Central","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2275","11_Slum","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","83_N.A","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","132_Mixed","144_N.A"
"NUI2281","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2283","11_Slum","41_Central","22_>10y","31_Increase","52_No","62_No","71_Yes","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","132_Mixed","143_Inadequate"
"NUI2276","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2269","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2273","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2277","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2268","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","61_Yes","72_No","83_N.A","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2282","11_Slum","42_Periphery or remote","22_>10y","32_Stable","52_No","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","143_Inadequate"
"NUI2278","11_Slum","41_Central","22_>10y","31_Increase","52_No","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2279","12_Informal","41_Central","22_>10y","31_Increase","52_No","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2280","11_Slum","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2284","12_Informal","41_Central","22_>10y","31_Increase","52_No","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2285","12_Other type","42_Periphery or remote","22_>10y","31_Increase","51_Yes","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2286","12_Informal","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2287","12_Informal","42_Periphery or remote","22_>10y","31_Increase","52_No","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2288","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2289","12_Informal","42_Periphery or remote","21_<10y","31_Increase","51_Yes","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2290","12_Informal","42_Periphery or remote","22_>10y","31_Increase","51_Yes","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2291","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI2292","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","143_Inadequate"
"NUI2293","11_Slum","42_Periphery or remote","21_<10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2294","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2295","11_Slum","42_Periphery or remote","21_<10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","143_Inadequate"
"NUI2296","11_Slum","41_Central","22_>10y","32_Stable","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI2297","11_Slum","42_Periphery or remote","21_<10y","32_Stable","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","113_N.A","123_N.A","134_N.A","143_Inadequate"
"NUI2298","11_Slum","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI2299","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","134_N.A","144_N.A"
"NUI2300","12_Informal","42_Periphery or remote","22_>10y","31_Increase","53_N.A","62_No","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2301","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI2302","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2303","11_Slum","41_Central","22_>10y","33_Decrease","51_Yes","62_No","71_Yes","81_Yes","93_N.A","101_Mostly_present","112_Undefined","122_Absent","132_Mixed","142_Partial"
"NUI2304","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI2305","12_Informal","42_Periphery or remote","22_>10y","31_Increase","51_Yes","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2306","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI2307","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2308",NA,"42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","71_Yes","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI2309","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI2310","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI2311","12_Informal","42_Periphery or remote","22_>10y","32_Stable","51_Yes","62_No","72_No","83_N.A","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
